subject_weight_id,grant_ref,subject_id,percentage
2F29B4F7-EE20-4981-9719-D865A23E3093,EP/V012134/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
15F566DE-4F35-4921-9DCF-48285416132C,EP/N002520/1,D513F43E-F19D-4AB3-8E03-A47B085709AB,10
DFB68A77-9BCD-40F1-A2AE-2822F3C93B83,EP/N002520/1,772CD758-53CD-407F-9B2C-F2B861E86155,85
8AD20F38-9AFC-40F6-83AC-353CEACB67A6,EP/N002520/1,6723A70B-A523-40AB-9740-B6AD2A0677B7,5
4B6791CF-B8EF-4B63-BABC-320F97081434,EP/M013200/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,100
976A90B6-4547-470E-AF83-2C7B50766854,EP/I012206/1,97FC8337-8E84-46A6-ACF2-A6047DA8C582,100
CCCAEF44-18EC-4BEB-9745-F3EFE18EC3F6,EP/I035307/1,E847DD9B-2053-4BC7-97A9-4213B185C968,75
EA04D853-1ECA-4DA3-BC27-DF9501712614,EP/I035307/1,9CD2DA3B-F052-4076-95ED-10F46E76C382,25
EC6BC7A8-F209-4CE2-A7E1-4A4E83910239,EP/E003907/1,E847DD9B-2053-4BC7-97A9-4213B185C968,100
5B7215A3-A3F4-41ED-85B9-E6BA18A4F297,EP/F032560/1,E847DD9B-2053-4BC7-97A9-4213B185C968,100
8236AA60-6043-4560-A507-19F123C70D50,EP/P033997/1,E847DD9B-2053-4BC7-97A9-4213B185C968,80
4724FEFA-3D36-47E6-B217-A8B2E2481832,EP/P033997/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,20
ADBDBCBE-2A7F-4A41-929D-F84501775F9E,EP/H00694X/1,A442BF36-F335-483E-9282-F3BB48AC2C47,50
363992BB-711E-4AE5-8132-4FD83F2876B8,EP/H00694X/1,E847DD9B-2053-4BC7-97A9-4213B185C968,50
E3F874EA-0417-4DC3-9B84-2082CC61CA71,EP/K006940/1,8C42F55F-1A1F-4ACE-B264-F6697518680A,100
26F56808-DC4B-4D3B-8F69-0CC38AFB3A84,EP/E063020/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,20
69CE5724-C860-4CCE-92B6-95018F4B668D,EP/E063020/1,E847DD9B-2053-4BC7-97A9-4213B185C968,80
3D47B12F-B92C-4401-9C10-94B63E8AA545,EP/R030537/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,100
EAC9A00E-2F65-41B5-B164-78D8641C0B90,EP/S029214/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,20
DD6CAE6E-EBF7-4907-9668-F89C0C19EF6E,EP/S029214/1,FA25733D-A456-4A1B-9D5C-7119577368D9,60
62801E0C-5C83-49F9-968C-DD0AA81E1178,EP/S029214/1,9CD2DA3B-F052-4076-95ED-10F46E76C382,20
1C5933AA-A38C-40B6-A540-54B5CF1084C5,EP/F027214/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,40
2B74C642-8969-4AE9-A2E2-E75B132B22D1,EP/F027214/1,E847DD9B-2053-4BC7-97A9-4213B185C968,30
61BA5917-9485-4100-B002-F2054A8D08E1,EP/F027214/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,30
A6930750-C6A5-45B5-A2B2-7A4AD760646B,EP/E053556/1,64596636-AE88-4F6E-A816-9C4C203E1197,50
D6531948-7BA3-4C9F-9003-E7A63D4C0C1F,EP/E053556/1,99E0B904-CAB5-4511-AFB3-AA6D2B171F97,50
86F4B8F6-9DF6-404F-9AA4-9422F12734FF,EP/M008525/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
C4FDB490-37D1-4FD1-9F0A-AED3DAF14882,EP/S016481/1,64596636-AE88-4F6E-A816-9C4C203E1197,100
048A24A5-360A-45C9-A360-2448D83595F6,EP/V050036/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
A07259BF-3BB0-41D6-AC21-88AE5170B868,EP/V038281/1,97B14C81-E082-430E-BC8F-733274083163,100
C251D490-A7BF-4DCD-86F7-A025667C406A,EP/J010618/1,E847DD9B-2053-4BC7-97A9-4213B185C968,30
3C184EDB-DFCC-4B5B-BFFD-EE496C5E8E4E,EP/J010618/1,97B14C81-E082-430E-BC8F-733274083163,70
371F6902-E4DA-4DAC-8E5F-98520EC6281F,EP/D073537/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
0CF2279B-66F2-4236-AC8B-C0E0A281F044,EP/V037935/1,97B14C81-E082-430E-BC8F-733274083163,100
D28C960A-2878-4167-8F4C-AB5B5499F714,EP/L026856/1,5CBA14F4-F235-45B6-A9DD-5937D5C166CC,65
D0230097-2279-44BA-9DE2-61F35A6F4084,EP/L026856/1,53F27348-198B-4AEF-A34B-8307067F507C,35
E230FC93-41B3-4287-823F-F533EE5717A7,EP/K011766/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
333F11A4-3D23-4682-9917-5DFAE9E77A3B,EP/S004130/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
1C3E132A-59D1-4F12-9645-AA9325DE78C2,EP/L002221/1,8C42F55F-1A1F-4ACE-B264-F6697518680A,100
C48600EA-DE08-4493-A409-0D424108D8B3,EP/H004084/1,53F27348-198B-4AEF-A34B-8307067F507C,100
5D6A673C-921B-4317-9E21-2A4563B45956,EP/E032699/1,99E0B904-CAB5-4511-AFB3-AA6D2B171F97,50
A6592207-EE26-47B5-9CFA-DE99BAE6ADA3,EP/E032699/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,50
A55CBBF0-7382-420F-89CA-E6D217EAB905,EP/E055273/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,100
3F6E9D7F-7163-491F-A3AC-320B52B54930,EP/T021624/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
4AED74A1-E20C-4641-9AEB-267A268ED2EE,EP/D079101/1,C087E953-30F3-4968-B0F3-D48A5998A2B4,100
4621E943-8ECC-4A22-9C60-F11B03611F2B,EP/S027513/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,60
CF65853F-0499-4DDD-874A-5BEFFB215BA2,EP/V020218/1,772CD758-53CD-407F-9B2C-F2B861E86155,100
8354627D-E70E-4D2A-9058-799F59763AB0,EP/F008597/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,50
229EA838-735C-405E-8A81-F2CF3D79E521,EP/F008597/1,E847DD9B-2053-4BC7-97A9-4213B185C968,50
1324AEFD-AE74-44FD-9BAC-C11385D2D3ED,EP/N004221/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,50
7E47EE67-06F2-4332-A99F-6B3C339A8318,EP/N004221/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,50
36E1B59C-E39B-420B-B44C-3392CF1269F9,EP/H02283X/2,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
8F7FD5BF-3F9E-4EB0-B49A-3ABB7BEB16F1,EP/F047851/1,17F21DBC-4946-4262-AD07-9914F6EA12F7,33
B62D838B-FDD4-4538-BB9B-5BCAC0454F00,EP/F047851/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,67
BEECFF19-997D-4228-8CDF-BF0D987799DC,EP/J019143/1,C88380A2-9C65-425D-B4FB-4E289FACB800,80
9261AC6A-106B-44CB-930E-80FD69DB1698,EP/J019143/1,97B14C81-E082-430E-BC8F-733274083163,20
20FF2194-19D9-4EF6-ADAC-0CAA58883B43,EP/T015217/1,895D1683-DC4B-4292-BBC6-EC38672BFD10,0
6B57CCAD-93BB-4B64-8258-1286D679E704,EP/P025242/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
47D37A1A-D5C0-4116-A64F-52D2EC7F3305,EP/H012575/1,64596636-AE88-4F6E-A816-9C4C203E1197,40
2CE0564B-6621-48F3-BE73-F994117AB2AD,EP/H012575/1,97B14C81-E082-430E-BC8F-733274083163,60
5DFF0142-8DBF-44E0-952F-BAC3BE8D2DCD,EP/K004980/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,100
C08E37D0-6DBC-4BFC-A251-2374514D4B1F,EP/F005032/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,20
A702DCD8-C601-4F96-81C7-99DC76F72EB3,EP/F005032/1,772CD758-53CD-407F-9B2C-F2B861E86155,80
AB14B2BE-5ED2-41B6-BBAA-BC24091984BE,EP/R01437X/1,6723A70B-A523-40AB-9740-B6AD2A0677B7,100
8FE6C983-7320-40C8-9C99-5451F8023F42,EP/R01437X/1,895D1683-DC4B-4292-BBC6-EC38672BFD10,0
367FDCBF-4BB0-4853-92EB-84D49101D9B7,EP/R007500/1,863FC58A-7217-42EA-B076-663F2D770BB8,100
491BFD49-7AFF-4505-B0FD-767401BBC577,EP/K503630/1,6723A70B-A523-40AB-9740-B6AD2A0677B7,100
83646D10-F840-45BB-A2AB-2A4E5866B9CC,EP/I00761X/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
E8C6CCBC-8F56-48F2-BE75-A15C3A4BED62,EP/F027729/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
613227CB-F153-4189-80C5-9A63762470E8,EP/F056826/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,50
2DEBFD58-694A-430D-AA68-6E408AC99D56,EP/F056826/1,E847DD9B-2053-4BC7-97A9-4213B185C968,50
EB6A1920-2EDE-459D-96EA-0D045091F634,EP/R008825/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,85
AE83E9DB-E2A9-42D7-B4A7-4CE8407328AB,EP/R008825/1,99E0B904-CAB5-4511-AFB3-AA6D2B171F97,15
EDACF153-CC52-4A88-BAEA-E96D98750500,EP/J005649/1,C087E953-30F3-4968-B0F3-D48A5998A2B4,100
4B8B7B5B-798C-4C90-8801-73569A7EC440,EP/N011236/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,15
7C16CD77-018F-4FB2-8141-9B5DE05B4815,EP/N011236/1,99E0B904-CAB5-4511-AFB3-AA6D2B171F97,45
B0A38E1B-CFBC-45DA-87E0-4F976BEA47EA,EP/T031425/1,F442B6BE-8B89-4C01-8D3B-E8A4D320B672,25
A5DA6711-58F5-4E9C-8DB7-3E499F401C79,EP/T031425/1,64596636-AE88-4F6E-A816-9C4C203E1197,25
A563C9B7-82D0-4A59-B12C-EA7F4C4095C9,EP/T031425/1,9CD2DA3B-F052-4076-95ED-10F46E76C382,25
BF29E84A-092A-4AD6-9830-88FDCC4A7CE1,EP/T031425/1,97B14C81-E082-430E-BC8F-733274083163,25
16D6266C-F709-4DFD-8250-2EF76D3ED473,DT/F002866/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,50
1A2B5F4E-8F0F-4D62-9872-FEF1691CE4DA,DT/F002866/1,772CD758-53CD-407F-9B2C-F2B861E86155,50
1A9FF352-C0A0-4052-AD7B-BE8DEB195284,EP/G038708/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
EFCC3D38-2323-4D17-BBD7-8FCEE2AFD781,EP/N032411/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,50
8A69C168-4B43-40FB-8FF6-3E163FD68003,EP/N032411/1,772CD758-53CD-407F-9B2C-F2B861E86155,50
0FEE4E87-A986-4EA8-926E-0EBDEBC92264,EP/N033655/1,17F21DBC-4946-4262-AD07-9914F6EA12F7,50
E5BCD095-5905-4355-9810-22864B78A887,EP/N033655/1,E847DD9B-2053-4BC7-97A9-4213B185C968,50
B952F0C9-B191-4C96-8687-6911A8980384,EP/T031271/1,C88380A2-9C65-425D-B4FB-4E289FACB800,100
F196EB05-9862-46AB-A344-C2356D7B3BF3,EP/E026923/1,5CBA14F4-F235-45B6-A9DD-5937D5C166CC,100
1CCFE74F-8ED3-4B95-B5D5-EDCD9F63AA12,EP/E038670/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,50
7543910F-7E3F-4A95-A953-9EE861E0FA58,EP/E038670/1,6723A70B-A523-40AB-9740-B6AD2A0677B7,50
17133D13-B82B-439D-95D8-ECDBC59475EB,EP/M022234/1,C087E953-30F3-4968-B0F3-D48A5998A2B4,100
BBA97527-8D4E-4B0F-8EEF-3FB7220BF7D2,EP/N021665/1,99E0B904-CAB5-4511-AFB3-AA6D2B171F97,100
0B6D108F-BC6F-4F4D-8512-9526CAF723BA,EP/E00184X/1,53F27348-198B-4AEF-A34B-8307067F507C,100
EF9D2371-0361-4A01-9F9B-E8ABB510C42D,EP/F026382/1,D513F43E-F19D-4AB3-8E03-A47B085709AB,25
48593C26-18A9-41EA-BC1A-541778C8A8B2,EP/F026382/1,E847DD9B-2053-4BC7-97A9-4213B185C968,75
CCA8A96C-99D2-4E68-A888-1B650AA48327,EP/D065747/2,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
9D57A85B-AF8B-4FFD-8694-9AA5E5F5AB61,EP/F02858X/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,40
C310E883-B609-4FB9-A0F9-111C3DC7DAAE,EP/F02858X/1,D513F43E-F19D-4AB3-8E03-A47B085709AB,20
DBE333E8-0981-4160-83E5-3B3F81ED0C3D,EP/F02858X/1,E847DD9B-2053-4BC7-97A9-4213B185C968,40
018415A5-B6A7-4584-A5B3-BA14FE423B53,EP/M013529/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
6BE8E7CF-BE20-40A0-B335-7E1A800EBAC2,EP/J019666/1,64596636-AE88-4F6E-A816-9C4C203E1197,100
5478574E-BC50-4C82-BC4E-F13A06A7DC89,EP/D078342/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
2672C57B-F819-450D-801A-F63CF441632A,EP/N029356/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,55
750F02D8-D387-4DBE-B69A-C698AFC2FD36,EP/N029356/1,5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,45
453A47B4-F983-4305-B391-68211D78233C,EP/L027313/1,64596636-AE88-4F6E-A816-9C4C203E1197,25
822B666B-969A-4E72-8435-E253BB03A7AE,EP/L027313/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,50
C59144BE-E1C6-4BE1-9FDF-8CF972967242,EP/L027313/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,25
25EFE70C-76E0-463C-A1C1-598265E7FA51,EP/D061571/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
7D1C5713-B351-44D1-90F2-75D797A611C1,EP/L027348/1,E847DD9B-2053-4BC7-97A9-4213B185C968,100
847585E2-C072-4ED8-803E-219C1BDC50FA,EP/G017301/1,64596636-AE88-4F6E-A816-9C4C203E1197,30
71C566CE-DC3D-40EF-872E-00500DB95EB2,EP/G017301/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,70
665CB212-AD0B-4A70-98DA-F1DEB943620D,EP/G049998/1,F442B6BE-8B89-4C01-8D3B-E8A4D320B672,50
CF36C8F3-3C2F-42FC-8A37-C6EBD2F54625,EP/G049998/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,50
D9509E33-D0F7-4981-BB1C-14D74265D5B8,EP/E01707X/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
1EB764EC-F740-409E-A607-E251E25F100A,EP/D053544/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
8BA6F08E-1691-4FD5-A7BC-A24EDE24B1CB,EP/M019918/1,772CD758-53CD-407F-9B2C-F2B861E86155,100
013F493E-ACD8-4AD2-B626-764B0BBBAD86,EP/J018694/1,FA25733D-A456-4A1B-9D5C-7119577368D9,75
8EBFE1E5-6F79-4617-9C4E-7DD83C2DEB6E,EP/I032495/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
6A638D29-D242-4C08-B524-513D4B3BC3D5,EP/J004529/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
208297AA-6FCC-4FD2-8625-F6E74A6EA8E3,EP/J017450/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
3ED1FD66-2698-4FBA-8649-480FD373A001,EP/E058884/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
933A3F01-7DA3-4452-8D65-8DC89A1C38A3,EP/F029543/1,97B14C81-E082-430E-BC8F-733274083163,100
16162A59-1333-461F-934D-DDFCB6922E17,EP/S027165/1,64596636-AE88-4F6E-A816-9C4C203E1197,50
F33CA9F9-45B8-4FA8-8692-BA499FC008F3,EP/S027165/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,50
1CF7CA97-78E6-4EE3-B172-0920668C06C7,EP/R008051/1,64596636-AE88-4F6E-A816-9C4C203E1197,100
223752F1-D1ED-40DC-AB40-C1E50C27A0C4,EP/G048975/1,9CD2DA3B-F052-4076-95ED-10F46E76C382,100
C2509FC5-A02F-4BBE-BB98-B3E25CE7CDA7,EP/F057016/2,6723A70B-A523-40AB-9740-B6AD2A0677B7,100
5449ECBE-409C-48A9-A507-586D75BD4390,EP/M002462/1,D513F43E-F19D-4AB3-8E03-A47B085709AB,30
31F3F8D7-9D66-496B-9725-95E59DAC05F4,EP/M002462/1,E847DD9B-2053-4BC7-97A9-4213B185C968,70
E2FFE71F-D770-4ED8-B27C-4945E036AA0B,EP/F016646/1,E847DD9B-2053-4BC7-97A9-4213B185C968,100
5F48C8EA-C2D4-4F0C-95FF-8B25121F1D9B,EP/E004342/1,863FC58A-7217-42EA-B076-663F2D770BB8,70
110061F5-074A-4A6A-B833-2B6E1AEBA015,EP/E004342/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,30
0C4EEDE0-EBD0-447E-8E7A-70F86EE0F138,EP/E002889/1,D513F43E-F19D-4AB3-8E03-A47B085709AB,50
2D8B9C79-8A6D-4C2B-8EDC-794437C7D4D8,EP/E002889/1,E847DD9B-2053-4BC7-97A9-4213B185C968,50
7551A573-89F9-4DBC-8090-10349307868B,EP/H049177/1,FA25733D-A456-4A1B-9D5C-7119577368D9,50
3CC2EF03-C5F6-40AB-90A5-9B01333B6BDB,EP/H049177/1,9CD2DA3B-F052-4076-95ED-10F46E76C382,50
1EAC0C6C-517B-42DC-89CF-79EEB661872F,EP/D076625/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
A89F1097-AFE7-4C7A-9A3A-8DEE830B27CF,EP/T024666/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,30
79A46B8A-6555-47DD-B6B6-0DB56EF4900E,EP/T024666/1,B94A2498-60DA-4055-A957-686B6CB42654,20
2726AEBC-50F2-4256-8A42-0EE4DE44C54F,EP/R04144X/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
82594E4D-70AD-46D4-98BC-72B06E8E3F6A,TS/H000135/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
C9347EDB-44F7-49E0-AC29-A957532A9469,EP/H019480/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,100
2B12B7DA-E883-4A9E-919B-D238036E04A9,EP/J010898/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
DFBD0D82-8109-4D2E-83FE-5BE3AFA539AD,EP/R008795/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,100
F5CFF119-D9B4-42BE-843A-8BACA0369843,EP/J007994/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
4D72CCD2-1DDD-4580-9971-A55A6BA796C5,EP/T005424/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,100
2F8D7F29-4DC5-43C5-833B-29EE5584873E,EP/E003052/1,863FC58A-7217-42EA-B076-663F2D770BB8,50
80A93AE0-54E6-494B-B0EB-DC618B06FFF7,EP/E003052/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,50
2EDEE23F-0D0E-4524-A3F5-E5E39D97A4E1,EP/S021124/1,64596636-AE88-4F6E-A816-9C4C203E1197,20
3EA7F5DD-5F9D-409A-ADE1-3A3187685065,EP/S021124/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,50
87BF489F-2700-4D0D-8F6A-108A6ADB3B28,EP/S021124/1,E847DD9B-2053-4BC7-97A9-4213B185C968,30
692D1987-2BE1-4089-8AA6-548A6369DC31,EP/I013067/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,40
DD8A7A4A-9D62-4217-A54B-885C2EEA9265,EP/I013067/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,50
E9C3C185-202D-4981-88FC-60E8F03009C3,EP/I013067/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,10
A21C7FDE-1188-4EB9-8E50-ADE744DA9A45,EP/D059631/1,E847DD9B-2053-4BC7-97A9-4213B185C968,100
43B12EBE-D00D-4D06-B4DD-CF161B0E662D,EP/S001859/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,100
FC1C933D-675D-4EC1-B050-0F5BE0BECD3E,EP/R031401/1,FA25733D-A456-4A1B-9D5C-7119577368D9,70
1C490D77-A0D7-4BB9-A245-5CD346A0A993,EP/R031401/1,D513F43E-F19D-4AB3-8E03-A47B085709AB,15
BB2B2942-57FF-4F23-82E4-9AF6D8E1744B,EP/R031401/1,E847DD9B-2053-4BC7-97A9-4213B185C968,15
3754006C-1BA4-443D-97E7-C4C17EA7767A,EP/T023155/1,99E0B904-CAB5-4511-AFB3-AA6D2B171F97,75
07E89F3A-DFF0-4EF9-9F6A-250F3CD60CCD,EP/P01058X/1,C88380A2-9C65-425D-B4FB-4E289FACB800,45
13F29AB5-D6A7-46D2-8A5B-9E1E8AA05A4D,EP/P01058X/1,9CD2DA3B-F052-4076-95ED-10F46E76C382,55
3E8EE92C-1B04-4913-9C17-CB71B000E727,EP/H050787/1,9CD2DA3B-F052-4076-95ED-10F46E76C382,100
37CDB3B5-3CA0-4A49-BE47-4CEF00F0C3B2,EP/G038163/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,50
676B7ED6-A12F-40F4-8178-A031FA473AF2,EP/G038163/1,6723A70B-A523-40AB-9740-B6AD2A0677B7,50
A611A4CF-28C1-4B49-B952-9AD788215226,EP/N011074/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
B4EF530D-47E5-4D61-AB26-3B95197A8384,EP/K012045/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
9DF3D5AF-8883-4962-B816-EB086B48B608,EP/H017690/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
D56957FE-4D50-4E88-B059-2E763EFFD806,EP/L001233/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,10
C5A9021B-7D4C-4A46-B7F6-5F8EC76E557E,EP/L001233/1,99E0B904-CAB5-4511-AFB3-AA6D2B171F97,90
FB75DB59-F8B2-4A38-86F9-C79475A90EF0,EP/F008589/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,20
ABBC2571-3CD1-4F5B-94BA-5E4CA734622F,EP/F008589/1,D513F43E-F19D-4AB3-8E03-A47B085709AB,20
9F298651-926E-44B1-93D0-7EBD16081009,EP/F008589/1,E847DD9B-2053-4BC7-97A9-4213B185C968,60
C925767C-E3DD-440A-A00E-BF52A548DE12,EP/L000407/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,30
0FF81D07-03C4-49B4-B7E4-147E6DF57FAE,EP/D060354/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
532220DE-316C-4095-8222-DBA616B96A08,EP/E01822X/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
A2315ED2-6D7B-49A4-8E6A-1F3F8A8BACB4,EP/N50841X/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,100
65BAF662-1127-4D2E-AA88-0B94C1B9DA81,EP/P019749/1,97B14C81-E082-430E-BC8F-733274083163,100
ED52E257-6B4A-4564-A360-5ED03F66031B,EP/N009282/1,F442B6BE-8B89-4C01-8D3B-E8A4D320B672,40
D1CBD197-7C3C-4B57-98A2-CF12A91F7342,EP/N009282/1,863FC58A-7217-42EA-B076-663F2D770BB8,40
5190FF9F-C0A6-45F1-A735-EAC1FF76C0E2,EP/N009282/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,20
AD4EF5E0-4363-4A7C-A067-83B82D1EE568,EP/V002899/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
CE61A9FA-2C76-4C56-818F-718FB7051CFC,EP/J010529/1,C88380A2-9C65-425D-B4FB-4E289FACB800,50
244C565C-7D66-4DDE-B193-F1D691045954,EP/J010529/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,50
550677B5-EB00-454B-B318-994E7FA2D126,EP/F005776/1,772CD758-53CD-407F-9B2C-F2B861E86155,100
FE51795D-B6C3-4364-8D3A-C5A21031BA7F,EP/G004544/3,9CD2DA3B-F052-4076-95ED-10F46E76C382,100
091E3CDF-5AD8-4C92-B16E-5CBBD9F2040D,EP/P02744X/2,FA25733D-A456-4A1B-9D5C-7119577368D9,50
1A6B72FE-C358-494D-A435-C55595957E53,EP/P02744X/2,9CD2DA3B-F052-4076-95ED-10F46E76C382,50
AEB6F453-12E3-4589-9500-4044F434C8CF,EP/R014094/1,895D1683-DC4B-4292-BBC6-EC38672BFD10,0
E0AFCEAE-CB74-42CC-8CFD-9469DCE7AE46,EP/M018954/1,E847DD9B-2053-4BC7-97A9-4213B185C968,70
1BAC586F-601A-44DC-814F-58C8EDA6A8C2,EP/M018954/1,97B14C81-E082-430E-BC8F-733274083163,30
80BF8531-6A0F-4018-9C88-187B0A82F509,EP/G013500/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
77E3D532-98EC-4192-9578-0BE036B388FE,EP/F021925/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,50
970974B6-724F-46E2-B3B8-1ABEE6288485,EP/F021925/1,E847DD9B-2053-4BC7-97A9-4213B185C968,50
BD82C953-2CD8-418F-B54C-F3B1FB89C1D9,EP/G035202/1,772CD758-53CD-407F-9B2C-F2B861E86155,30
B1BEC974-89BB-4E61-8015-37A9BEA7FBA0,EP/G035202/1,9CD2DA3B-F052-4076-95ED-10F46E76C382,70
7328D878-5102-42BA-865A-EC26C5CF1AFD,EP/F031173/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
60D0320B-0A04-4B43-A809-34CF51B83331,EP/J014753/1,E847DD9B-2053-4BC7-97A9-4213B185C968,50
C0D53C52-8BC4-49CA-90FF-609ED705915E,EP/J014753/1,97B14C81-E082-430E-BC8F-733274083163,50
6CC0A4AB-90FE-414D-8BC7-1DE8698289B9,EP/F043074/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,80
6C7CAAF5-1A9C-495A-A359-098B1A26E7DD,EP/F043074/1,9C124926-5968-486F-9B51-CCEB6C4E9650,20
58285A2C-D61D-4F7F-8EEA-5B16F5119B8B,EP/F016360/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,25
A767C9A9-C758-493C-B7F5-B15B144B16D7,EP/F016360/1,99E0B904-CAB5-4511-AFB3-AA6D2B171F97,50
188F7B1E-72D7-4D05-87F7-37933119728F,EP/F016360/1,53F27348-198B-4AEF-A34B-8307067F507C,25
EDA89CF0-2D60-4C1E-8F64-2E8241EA837E,EP/S001603/3,6723A70B-A523-40AB-9740-B6AD2A0677B7,100
67441954-F34C-4BB3-8351-29C82C931C83,EP/L025507/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
47A6B578-818E-45A1-A67E-850DDCDC42E8,EP/P015735/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,100
885C14D8-1F5D-478C-BCB6-15AA368CCDB1,EP/K006517/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,70
AA7910DF-A98E-4D6D-99C9-C37F6ADE9AE3,EP/K006517/1,5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,10
