x1,x2,x3,panel_id,panel_type
Professor FR Jones,University of Sheffield,,4363,Panel
Professor C Lambert,Lancaster University,,4363,Panel
Professor J Pan,University of Leicester,,4363,Panel
Professor P Papakonstantinou,University of Ulster,,4363,Panel
Mr C Small,Private Address,,4363,Panel
Dr R Winter,Aberystwyth University,,4363,Panel
Dr Tracy Hanlon,Engineering and Physical Sciences Research Council,Panel Contact,4363,Panel
Professor TJ Cox,University of Salford,Panel Chairperson,4371,Panel
Professor CB Allen,University of Bristol,,4371,Panel
Professor A Bayly,University of Leeds,,4371,Panel
Dr G Copeland,University of Strathclyde,,4371,Panel
Professor T Karayiannis,Brunel University London,,4371,Panel
Professor F King,Johnson Matthey,,4371,Panel
Professor A Muggeridge,Imperial College London,,4371,Panel
Professor E Roberts,University of Calgary,,4371,Panel
Professor JP Seville,University of Birmingham,,4371,Panel
Professor PJ Shayler,University of Nottingham,,4371,Panel
Dr Pamela Salyer,Engineering and Physical Sciences Research Council,Panel Contact,4371,Panel
Professor JA Murphy,University of Strathclyde,Panel Chairperson,4359,Panel
Professor A Ellis,University of Leicester,,4359,Panel
Dr M Hird,University of Hull,,4359,Panel
Dr A Horn,"University of Manchester, The",,4359,Panel
Professor A Lewis,University of York,,4359,Panel
Professor AJ Meijer,University of Sheffield,,4359,Panel
Professor D O'Hare,University of Oxford,,4359,Panel
Professor D Parker,"Durham, University of",,4359,Panel
Professor A Russell,University of Southampton,,4359,Panel
Professor M Schroder,"University of Manchester, The",,4359,Panel
Professor D Spring,University of Cambridge,,4359,Panel
Professor A Sullivan,Queen Mary University of London,,4359,Panel
Professor M Wills,University of Warwick,,4359,Panel
Dr Dai Jenkins,Engineering and Physical Sciences Research Council,Panel Contact,4359,Panel
Professor M Smyth,Dublin City University,Panel Chairperson,4418,Panel
Dr DA Ferguson,,,4418,Panel
Professor J Thomas-Oates,University of York,,4418,Panel
Ms Jan Tucker,Engineering and Physical Sciences Research Council,Panel Contact,4418,Panel
Professor C Grovenor,University of Oxford,Panel Chairperson,4373,Panel
Professor H Benkreira,University of Bradford,,4373,Panel
Professor R Bowman,Queen's University of Belfast,,4373,Panel
Professor A Coleman,University of Texas at Arlington,,4373,Panel
Professor Z Fan,Brunel University London,,4373,Panel
Professor A Mainwood,Kings College London,,4373,Panel
Professor CH Marrows,University of Leeds,,4373,Panel
Professor N McKeown,University of Edinburgh,,4373,Panel
Dr IM Robinson,Lucite International,,4373,Panel
Professor ME Smith,University of Southampton,,4373,Panel
Dr JHG Steinke,Imperial College London,,4373,Panel
Professor PA Warburton,UCL,,4373,Panel
Professor P Withey,University of Birmingham,,4373,Panel
Mrs Janet Edwards,Engineering and Physical Sciences Research Council,Panel Contact,4373,Panel
Professor G Leggett,University of Sheffield,Panel Chairperson,4414,Panel
Professor G Beddard,University of Edinburgh,,4414,Panel
Dr A Carnell,University of Liverpool,,4414,Panel
Professor C Domene,University of Bath,,4414,Panel
Professor S Faulkner,University of Oxford,,4414,Panel
Professor C Greaves,University of Birmingham,,4414,Panel
Professor C Hardacre,"University of Manchester, The",,4414,Panel
Dr DM Hollinshead,AstraZeneca,,4414,Panel
Professor C Imrie,University of Aberdeen,,4414,Panel
Professor W Levason,University of Southampton,,4414,Panel
Professor RM Ormerod,Keele University,,4414,Panel
Professor D Russell,University of East Anglia,,4414,Panel
Dr Steve Milsom,Engineering and Physical Sciences Research Council,Panel Contact,4414,Panel
Professor B Garraway,University of Sussex,Panel Chairperson,4394,PanelFellowship
Dr Alexander Hulkes,Engineering and Physical Sciences Research Council,Panel Contact,4394,PanelFellowship
Professor T Rodden,University of Nottingham,Panel Chairperson,4417,Panel
Professor C France,University of Surrey,,4417,Panel
Dr A Pasquini,,,4417,Panel
Mr W Sharpe,Appliance Studio Ltd,,4417,Panel
Mrs A Starr,National Composites Centre,,4417,Panel
Dr Pamela Mason,Engineering and Physical Sciences Research Council,Panel Contact,4417,Panel
Professor D Calderbank,University of Bath,Panel Chairperson,4397,PanelFellowship
Dr J Kobine,University of Dundee,,4397,PanelFellowship
Professor WRB Lionheart,"University of Manchester, The",,4397,PanelFellowship
Professor I Melbourne,University of Warwick,,4397,PanelFellowship
Professor G Nason,Imperial College London,,4397,PanelFellowship
Professor G Robinson,University of Aberdeen,,4397,PanelFellowship
Professor A Sobolev,UCL,,4397,PanelFellowship
Professor G Travaglini,Queen Mary University of London,,4397,PanelFellowship
Professor E Winstanley,University of Sheffield,,4397,PanelFellowship
Ms Katharine Bowes,Engineering and Physical Sciences Research Council,Panel Contact,4397,PanelFellowship
Professor MR Alexander,University of Nottingham,,4400,PanelFellowship
Professor B Chen,University of Sheffield,,4400,PanelFellowship
Professor CE Elwell,UCL,,4400,PanelFellowship
Professor HC Hailes,UCL,,4400,PanelFellowship
Professor M Hanna-Brown,Pfizer,,4400,PanelFellowship
Professor NAM Monk,University of Sheffield,,4400,PanelFellowship
Professor AJ Mulholland,University of Bristol,,4400,PanelFellowship
Professor H Osborn,University of Reading,,4400,PanelFellowship
Dr T Walsh,University of Warwick,,4400,PanelFellowship
Professor N Westwood,University of St Andrews,,4400,PanelFellowship
Dr Emma Feltham,Engineering and Physical Sciences Research Council,Panel Contact,4400,PanelFellowship
Mr HJ Weiss,,Panel Chairperson,4435,Panel
Professor M Eames,Cardiff University,,4435,Panel
Dr S Jackman,University of Oxford,,4435,Panel
Ms C Smith,Independent Consultant,,4435,Panel
Dr Claire Tansley,Engineering and Physical Sciences Research Council,Panel Contact,4435,Panel
Professor R Connor,University of Stirling,,4404,PanelFellowship
Professor A Jung,University of Birmingham,,4404,PanelFellowship
Dr M Lalmas,Yahoo! Research,,4404,PanelFellowship
Professor RM Thomas,University of Leicester,,4404,PanelFellowship
Mr Christopher Jones,Engineering and Physical Sciences Research Council,Panel Contact,4404,PanelFellowship
Dr L Thompson,EPSRC,Panel Chairperson,4448,Panel
Dr JG Baird,EPSRC,,4448,Panel
Dr A Bramley,EPSRC,,4448,Panel
Dr Pamela Salyer,Engineering and Physical Sciences Research Council,Panel Contact,4448,Panel
Professor M Dawson,University of Strathclyde,Panel Chairperson,4430,Panel
Professor P Datta,"Northumbria, University of",,4430,Panel
Professor IW Fletcher,Intertek MSG,,4430,Panel
Dr Sj Harris,BAE Systems,,4430,Panel
Professor P Parbrook,University College Cork,,4430,Panel
Professor L Siller,Newcastle University,,4430,Panel
Dr Nicola Goldberg,Engineering and Physical Sciences Research Council,Panel Contact,4430,Panel
Professor J McGeehan,Toshiba,Panel Chairperson,4450,Panel
Professor K Badcock,"Royal Holloway, Univ of London",,4450,Panel
Professor SP Beeby,University of Southampton,,4450,Panel
Professor RJ Patton,University of Hull,,4450,Panel
Dr T Slack,Airbus Group Limited,,4450,Panel
Dr S Wilson,University of Dundee,,4450,Panel
Dr Simon Crook,Engineering and Physical Sciences Research Council,Panel Contact,4450,Panel
Professor I Bennion,Aston University,Panel Chairperson,4390,Panel
Professor R Aylett,Heriot-Watt University,,4390,Panel
Dr D Linton,Queen's University of Belfast,,4390,Panel
Professor J Marangos,Imperial College London,,4390,Panel
Professor A Yakovlev,Newcastle University,,4390,Panel
Mrs Mary Hassan,Engineering and Physical Sciences Research Council,Panel Contact,4390,Panel
Dr A Morton,Haringey Council,Panel Chairperson,4441,Panel
Ms C Aldridge,We The Curious Limited,,4441,Panel
Professor SH Ashworth,University of East Anglia,,4441,Panel
Professor UG Grimm,Open University,,4441,Panel
Dr J Magill,University of Glasgow,,4441,Panel
Dr K Stephenson,Royal Society of Chemistry Publishing,,4441,Panel
Miss Rachel Blackford,Engineering and Physical Sciences Research Council,Panel Contact,4441,Panel
Professor R Taylor,University of York,Panel Chairperson,4420,Panel
Dr A Alexander,University of Edinburgh,,4420,Panel
Professor C Baddeley,University of St Andrews,,4420,Panel
Professor DJ Cardin,University of Reading,,4420,Panel
Professor P Edwards,Cardiff University,,4420,Panel
Professor MA Halcrow,University of Leeds,,4420,Panel
Dr D O'Hare,Imperial College London,,4420,Panel
Professor IP Parkin,UCL,,4420,Panel
Dr A Sutherland,University of Glasgow,,4420,Panel
Dr T Walsh,University of Warwick,,4420,Panel
Professor JM Williams,University of Bath,,4420,Panel
Mrs Michaela Simpson,Engineering and Physical Sciences Research Council,Panel Contact,4420,Panel
Professor P Bowen,University of Birmingham,Panel Chairperson,4431,PanelFellowship
Professor J Cooper,University of Glasgow,,4431,PanelFellowship
Professor B Crittenden,University of Bath,,4431,PanelFellowship
Professor J Evans-Freeman,University of Canterbury NZ,,4431,PanelFellowship
Professor H Gleeson,University of Leeds,,4431,PanelFellowship
Dr P Hargrave,,,4431,PanelFellowship
Professor R Harrison,Oxford Brookes University,,4431,PanelFellowship
Professor N Karcanias,"City, University of London",,4431,PanelFellowship
Professor AW Lloyd,University of Brighton,,4431,PanelFellowship
Professor R Martinez-Botas,Imperial College London,,4431,PanelFellowship
Professor K Morgan,Swansea University,,4431,PanelFellowship
Dr S Olsen,Newcastle University,,4431,PanelFellowship
Professor T Oreszczyn,UCL,,4431,PanelFellowship
Professor IR Smith,Loughborough University,,4431,PanelFellowship
Professor W Stewart,University of Southampton,,4431,PanelFellowship
Professor B Weiss,University of Sussex,,4431,PanelFellowship
Dr Pamela Salyer,Engineering and Physical Sciences Research Council,Panel Contact,4431,PanelFellowship
Professor JDC Jones,Heriot-Watt University,Panel Chairperson,4398,PanelFellowship
Professor D Butler,University of Exeter,,4398,PanelFellowship
Professor MK Chryssanthopoulos,University of Surrey,,4398,PanelFellowship
Professor TJ Cox,University of Salford,,4398,PanelFellowship
Professor D Hawkes,UCL,,4398,PanelFellowship
Professor E Ingham,University of Leeds,,4398,PanelFellowship
Professor G Jewell,University of Sheffield,,4398,PanelFellowship
Professor MM Knight,Queen Mary University of London,,4398,PanelFellowship
Dr I McConvey,McConvey Consultants Ltd,,4398,PanelFellowship
Dr K Walsh,UCL,,4398,PanelFellowship
Mrs Sheila Baird,Engineering and Physical Sciences Research Council,Panel Contact,4398,PanelFellowship
Professor PJ Diggle,Lancaster University,Panel Chairperson,4427,PanelFellowship
Professor D Berman,Queen Mary University of London,,4427,PanelFellowship
Professor VN Biktashev,University of Exeter,,4427,PanelFellowship
Dr FW Clarke,Swansea University,,4427,PanelFellowship
Professor CJ Fewster,University of York,,4427,PanelFellowship
Professor S Galbraith,University of Auckland,,4427,PanelFellowship
Professor EL Mansfield,University of Kent,,4427,PanelFellowship
Professor AV Mikhailov,University of Leeds,,4427,PanelFellowship
Professor S Pott,"Lund, University of",,4427,PanelFellowship
Professor G Rogerson,Keele University,,4427,PanelFellowship
Professor DJ Silvester,"University of Manchester, The",,4427,PanelFellowship
Professor A Veselov,Loughborough University,,4427,PanelFellowship
Ms Jan Tucker,Engineering and Physical Sciences Research Council,Panel Contact,4427,PanelFellowship
Professor P Sharp,University of Aberdeen,Panel Chairperson,4455,Panel
Professor PJ Drew,University of Hull,,4455,Panel
Professor C Harland,University of Bath,,4455,Panel
Professor J Raftery,University of Southampton,,4455,Panel
Dr Vicky Jones,Engineering and Physical Sciences Research Council,Panel Contact,4455,Panel
Professor R Perrott,Queen's University of Belfast,Panel Chairperson,4462,Panel
Dr R Blake,STFC Laboratories (Grouped),,4462,Panel
Professor P Clarke,University of Edinburgh,,4462,Panel
Dr S Meacham,National Science Foundation,,4462,Panel
Mrs Trish Mullins,Engineering and Physical Sciences Research Council,Panel Contact,4462,Panel
Professor PJ Hall,University of the West of Scotland,Panel Chairperson,4464,Panel
Mr I Edwards,,,4464,Panel
Mr D McGrath,Sigen Ltd,,4464,Panel
Dr G Staunton,Culham Centre for Fusion Energy,,4464,Panel
Dr Neil Bateman,Engineering and Physical Sciences Research Council,Panel Contact,4464,Panel
Professor P Styring,University of Sheffield,Panel Chairperson,4453,Panel
Professor D Caruana,UCL,,4453,Panel
Professor SD Jackson,University of Glasgow,,4453,Panel
Professor S Roy,University of Strathclyde,,4453,Panel
Dr Christina Guindy,Engineering and Physical Sciences Research Council,Panel Contact,4453,Panel
Mrs A Starr,National Composites Centre,Panel Chairperson,4443,Panel
Professor D Bott,Private Address,,4443,Panel
Mr R Harris,Faber Maunsell Ltd,,4443,Panel
Mr D Hytch,Logica,,4443,Panel
Mr S Murray,Acumen,,4443,Panel
Mr I Wilkinson,,,4443,Panel
Dr Richard Bailey,Engineering and Physical Sciences Research Council,Panel Contact,4443,Panel
Dr WJ Munro,NTT Basic Research Laboratories,Panel Chairperson,4415,PanelFellowship
Dr D Cassettari,University of St Andrews,,4415,PanelFellowship
Dr S Hanna,University of Bristol,,4415,PanelFellowship
Professor PH Regan,University of Surrey,,4415,PanelFellowship
Professor J Saunders,"Royal Holloway, Univ of London",,4415,PanelFellowship
Professor AJ Schofield,Lancaster University,,4415,PanelFellowship
Professor A Tropper,University of Southampton,,4415,PanelFellowship
Professor AB Walker,University of Bath,,4415,PanelFellowship
Professor DP Woodruff,University of Warwick,,4415,PanelFellowship
Professor KM Zepf,Queen's University of Belfast,,4415,PanelFellowship
Mrs Valerie Hibberd,Engineering and Physical Sciences Research Council,Panel Contact,4415,PanelFellowship
Professor A Blowers,Open University,Panel Chairperson,4451,Panel
Mr C Bronsdon,,,4451,Panel
Professor Sir J McDonald,University of Strathclyde,,4451,Panel
Professor J Skea,Imperial College London,,4451,Panel
Mr Robert Heathman,Engineering and Physical Sciences Research Council,Panel Contact,4451,Panel
Professor G Pattenden,University of Nottingham,Panel Chairperson,4428,PanelFellowship
Professor NL Allan,University of Bristol,,4428,PanelFellowship
Professor W Brown,University of Sussex,,4428,PanelFellowship
Professor S Haswell,Deakin University,,4428,PanelFellowship
Professor E Hope,University of Leicester,,4428,PanelFellowship
Professor CA Hunter,University of Cambridge,,4428,PanelFellowship
Professor S Mackenzie,University of Oxford,,4428,PanelFellowship
Professor RE Morris,University of St Andrews,,4428,PanelFellowship
Professor G Reid,University of Southampton,,4428,PanelFellowship
Professor JM Williams,University of Bath,,4428,PanelFellowship
Mrs Jennie Harman,Engineering and Physical Sciences Research Council,Panel Contact,4428,PanelFellowship
Professor R Freer,"University of Manchester, The",Panel Chairperson,4433,PanelFellowship
Professor JP Attfield,University of Edinburgh,,4433,PanelFellowship
Professor PD Brown,University of Nottingham,,4433,PanelFellowship
Professor TW Clyne,University of Cambridge,,4433,PanelFellowship
Professor D Cockayne,University of Oxford,,4433,PanelFellowship
Professor RW Hardeman,Department for the Economy (NI),,4433,PanelFellowship
Professor TS Jones,University of Birmingham,,4433,PanelFellowship
Professor HN McMurray,Swansea University,,4433,PanelFellowship
Professor P Parbrook,University College Cork,,4433,PanelFellowship
Professor RA Pethrick,University of Strathclyde,,4433,PanelFellowship
Professor SM Thompson,University of York,,4433,PanelFellowship
Dr P Vaqueiro Rodriguez,University of Reading,,4433,PanelFellowship
Dr Matthew Ball,Engineering and Physical Sciences Research Council,Panel Contact,4433,PanelFellowship
Dr I McConvey,McConvey Consultants Ltd,Panel Chairperson,4442,Panel
Dr G Barker,University of Warwick,,4442,Panel
Professor H Benkreira,University of Bradford,,4442,Panel
Professor MJ Biggs,Nottingham Trent University,,4442,Panel
